icategoryid,ilanguageid,cname,ctitle
1718,2,MotordeBordaExterior&Componentes,OutboardEngines&Components
1717,2,Recuerdos,Memorabilia
1716,2,ImpulsionesdelJet,JetDrives
1715,2,Interior,Cabina&Galera,Interior,Cabin&Galley
1741,2,Otros,Other
1740,2,Cabrestantes,Winches
1739,2,Ruedas&Neumáticos,Wheels,Tires
1738,2,Transmisiones&Cadenas,Transmissions&Chains
1737,2,Luces,Lighting
1735,2,Escape,Exhaust
1734,2,Motores&Componentes,Engines&Components
1733,2,ElectrónicosComponentes,ElectricalComponents
1732,2,Calcomanías&Emblemas,Decals,Emblems
1731,2,Frenos&Suspensión,Brakes&Suspension
1730,2,Cuerpo&Marco,Body&Frame
1729,2,PiezasparaAVTs,ATVsforParts
1727,2,PiezasdeATV,ATVParts
1753,2,Otros,Other
1752,2,EquiposdeSeguridad,SafetyEquipment
1751,2,EquiposdeCarrera,RacingEquipment
1750,2,CarreraOff-Road,Off-RoadRacing
1747,2,PiezasdeCarreradeGrag,DragRacingParts
1746,2,PiezasdeCarreraovaldeSuciedad,DirtOvalRacingParts
1745,2,RendimientodePiezasdeAutomóvil,AutoPerformanceParts
1743,2,Accesorios,Accessories
1748,2,Cremalleras,Fluidos&Arandelas,Fasteners,Fluids&Gaskets
1116,2,S800&S800EVOPiezas,S800&amp;S800EVOPiezas
1120,2,DJICardanes,DJI&nbsp;Cardanes
1121,2,OtrasPiezasdeDJI,OtrasPiezasdeDJI
1140,2,1/14THRCCochePiezas,1/14THRCCochePiezas
1141,2,1/16THRCCochePiezas,1/16THRCCochePiezas
1143,2,1/8THRCCochePiezas,1/8THRCCochePiezas
1144,2,HSPOtrasPiezas,HSPOtrasPiezas
1052,2,Camas&PeinadosdeMascota,Camas&amp;P<spanstyle="font-size:12.7272720336914px;line-height:18.9090900421143px;">einados&nbsp;</span>deMascota&nbsp;
1146,2,SymaMulticopter,SymaMulticopter
1149,2,SymaHelicópteroPiezas,SymaHelic&oacute;pteroPiezas
1214,2,Transmisor&Receptor,Transmisor&amp;Receptor
1217,2,OtroTransmisor&Receptor,OtroTransmisor&amp;Receptor
1123,2,WalkeraMulticopter,WalkeraMulticopter
1124,2,Helicóptero&Avión,Helic&oacute;ptero&amp;Avi&oacute;n
1126,2,ColaH500Piezas,ColaH500Piezas
1127,2,W100SPiezas,W100SPiezas
1128,2,QRY100Piezas,QRY100Piezas
1130,2,V120D02SPiezas,V120D02SPiezas
1131,2,4F200LMPiezas,4F200LMPiezas
1132,2,V450D01&V450D03Piezas,V450D01&amp;V450D03Piezas
1133,2,HifaPiezas,HifaPiezas
1231,2,VoltajeTester,VoltajeTester
1233,2,Hélice/PalasTester,H&eacute;lice/PalasTester
1155,2,WLtoysMulticopterPiezas,WLtoysMulticopterPiezas
1156,2,WLtoysHelicópteroPiezas,WLtoysHelic&oacute;pteroPiezas
1157,2,WLtoysCochePiezas,WLtoysCochePiezas
1201,2,YikongPiezas,YikongPiezas
1213,2,OtrasPiezasElectrónicas,OtrasPiezasElectr&oacute;nicas
1204,2,RCHelicóptero,RCHelic&oacute;ptero&nbsp;
1206,2,HelicópteroEstructura,Helic&oacute;pteroEstructura
1227,2,OtrasPiezasdeCargador,OtrasPiezasdeCargador
1161,2,PiezasdeHubsanH107Series,PiezasdeHubsanH107Series
1244,2,Peonzas,Peonzas
1264,2,TeléfonosdeJuguete,Tel&eacute;fonosdeJuguete
1278,2,Diversiónalairelibre&Deporte,Diversi&oacute;nalairelibreydeportes
1287,2,ColumpiosdeJuguete,ColumpiosdeJuguete
1270,2,SuministrosMágicosdePrestidigitación,SuministrosM&aacute;gicosdePrestidigitaci&oacute;n
1236,2,Juguetesparabebés,Juguetesparabeb&eacute;s
1255,2,CasasdeMuñeca,CasasdeMu&ntilde;ecas
1053,2,MascotasdePeces&Acuáticas,MascotasdePeces&amp;Acu&aacute;ticas&nbsp;
1068,2,Cubiertos,Cubiertos
1057,2,Sábanas,S&aacute;banas
1058,2,Enchufes&Tomas,Enchufes&amp;Tomas
1061,2,ControldePeste,ControldePeste
1062,2,TextilesparaHogar,TextilesparaHogar
1076,2,KitbricolajeDecorativa,KitbricolajeDecorativa&nbsp;
1084,2,PequeñosElectrodomésticos,Peque&ntilde;osElectrodom&eacute;sticos
1080,2,PurificadordeAire,PurificadordeAire
1088,2,ArtículosdeCigarros,Art&iacute;culosdeCigarros
1089,2,Papelerías,Papeler&iacute;as
1093,2,ElectrónicasdeOficina,Electr&oacute;nicasdeOficina
1096,2,JardínPaisajismo&Techado,<spanstyle="font-size:12.7272720336914px;line-height:18.9090900421143px;">Jard&iacute;nPaisajismo&amp;Techado</span>
1099,2,Riego,Riego
1102,2,BotelladeTabaco,BotelladeTabaco
1104,2,MaderaBase,MaderaBase
1105,2,BojMaderaCucharita,BojMaderaCucharita&nbsp;
1108,2,Otros,Pipa
901,2,BebéNiñasRopa,Beb&eacute;Ni&ntilde;asRopa
903,2,Leotardo,Leotardo
905,2,Vestidos,Vestidos
906,2,Calcetines&Medias,Calcetines&amp;Medias
913,2,Sudaderas,Sudaderas
914,2,Bañadores,Ba&ntilde;adores
915,2,Suéteres,Su&eacute;teres
926,2,BlusasyCamisas,BlusasyCamisas
916,2,Tops,Tops
929,2,Vaqueros,Vaqueros
934,2,Monos,Monos
951,2,PantalonesCortos,PantalonesCortos
945,2,Suéteres,Su&eacute;teres
953,2,Faldas,Faldas
979,2,BolsosaMano,BolsosaMano&nbsp;
961,2,Tacones,Tacones
984,2,RelojesdeMarca,RelojesdeMarca
986,2,RelojesdeCuarzo,RelojesdeCuarzo
1013,2,CajasdeJoyas,CajasdeJoyas
815,2,BrochasCosméticas,BrochasCosm&eacute;ticas
1211,2,Servo,Servo
1276,2,Glow-in-the-DarkToys,Enlaoscuridadyjuguetes
1219,2,OtrasPiezasdeTX&RX,OtrasPartesdeTX&amp;RX
1228,2,RCHerrmientas&Tester,RCHerrmientas&amp;Tester
1229,2,RCHerramientas,RCHerramientas
1234,2,OtroTester,OtroTester
1202,2,OtrasPiezasdeCoche,OtrasPiezasdeCoche
1212,2,Cables&Enchufes,Cables&amp;&nbsp;Enchufes
1205,2,PalasdeHelicóptero,PalasdeHelic&oacute;ptero
1220,2,BateríadeRCModelo,Bater&iacute;adeRCModelo&nbsp;
1221,2,AndoerSeries,AndoerSeries
1224,2,OtrasBateríasdeRC,OtrasBater&iacute;asdeRC
1292,2,AccesoriosparaXbox360,AccesoriosparalaconsolaXbox360
1242,2,Juegodeaparentar,Juegodeaparentar
1245,2,Pegatinas,Pegatinas
1247,2,GeneradordeRuidos,RuidoMaker
1252,2,AnimationModels,ModelosdeAnimaci&oacute;n
1253,2,Molino,Molino
1295,2,AccesoriosparaSONYPS2,AccesoriosparaSONYPS2
1262,2,ElectrónicasMascotas,Electr&oacute;nicasMascotas
1279,2,Burbujas,Burbujas
1282,2,PorterosInflables,PorterosInflables
1280,2,JuguetesparaPescar,JuguetesparaPescar
1281,2,DiscoVolador&Flecha,DiscoVoladoryFlecha
1284,2,Montarenjuguetes,Montarenjuguetes
1285,2,PelotasdeJuguete,PelotasdeJuguete
1288,2,TiendasdeCampañadeJuguete,TiendasdeCampa&ntilde;adeJuguete
1267,2,DrawingToys,Juguetesdepintar
1269,2,JuguetesdeMatemáticas,JuguetesdeMatem&aacute;ticas
1271,2,JuguetesdeDIY,JuguetesdeDIY
1272,2,Rompecabezas&Inteligencia,Rompecabezas&amp;Inteligencia
1237,2,Mantadejuego,Manta
1296,2,AccesoriosparaPC,AccesoriosparaPC
1291,2,AccesoriosparaNDSL/NDSI,AccesoriosparaNDSL/NDSI
1297,2,AccesoriosparaPSPGO,AccesoriosparaPSPGO
1298,2,ConsoladeJuegodesdeChina,ChinaConsoladejuegos
1256,2,Muñecas,Mu&ntilde;ecas
1257,2,AnimalesdePelucheyFelpa,Animalesdepelucheyfelpa
1258,2,Títeres,T&iacute;teres
1019,2,Hogar&Jardín,Hogar&amp;Jard&iacute;n
1358,2,BlutoothAuricularesInalámbricos,BlutoothAuricularesInal&aacute;mbricos
1352,2,PS2/3/4XBOXAccesorios,PS2/3/4XBOXAccesorios
1353,2,RCAConnectores&Adaptadores,LosconectoresRCAAdaptadores
1355,2,GrabadorasDigitalesdeVídeo,GrabadoresDigitalesdeV&iacute;deo
1361,2,AuricularesInfrarrojos,AuricularesInfrarrojos
1354,2,OtrosArtículosElectrónicosdeConsumo,Otrosart&iacute;culoselectr&oacute;nicosdeconsumo
1372,2,FarosdeCalle,CornerLights
1373,2,FarosAntiniebla/Conducción,FarosAntiniebla
1374,2,Faros&LámparasdeCola,Headlight&amp;TailLightCovers
1375,2,Faros,Headlights
1376,2,LucesdeInstrumento,InstrumentPanelLights
1377,2,LucesInteriores,InteriorLights
1378,2,LEDLuces,LEDLightsLED
1379,2,LámparasdeNeón,NeonLights
1380,2,Luceslaterales,SideMarkerLights
1381,2,PilotosdeCoche,TailLights
1382,2,LuzIndicadoradedirección,TurnSignals
1383,2,Lucesdexenón,XenonLights
1384,2,Otros,Other
1386,2,Airbags,AirBags
1387,2,PiezasdeAirbag,AirBagsParts
1388,2,Dispositivosantirrobos,Anti-TheftDevices
1389,2,AlarmadeCoche,CarAlarms
1394,2,Otros,Other
1409,2,FrenosAutomotrices,CarBrakes
1410,2,PiezasdelSistemadeABS,ABSSystemPartsABS
1411,2,ManguerasdeFreno,BrakeHoses
1412,2,SistemasdeFreno,BrakeLines
1396,2,AsambleadeFiltrodeAire,AirCleanerAssemblies
1397,2,SistemadeAdmisióndeAire,AirIntakeSystems
1398,2,Carburadores,Carburetors
1399,2,PiezasdeCarburador,CarburetorParts
1400,2,Choques,Chokes
1402,2,InyectoresdeCombustible,FuelInjectors
1403,2,BombasdeCombustible,FuelPumps
1404,2,TanquesdeCombustible,FuelTanks
1405,2,ColectoresdeAspiración,IntakeManifold
1406,2,Sensores,Sensors
1407,2,CuerpodeAccelerador,ThrottleBody
1408,2,Otros,Other
911,2,RopaInterior,CubrePañal&Bombacho,RopaInterior,CubrePa&ntilde;al&amp;Bombacho
280,2,CámarasDigitales,C&aacute;marasDigitales
282,2,DeporteCámaras,DeporteC&aacute;maras
283,2,MiniCámaras,MiniC&aacute;maras&nbsp;
297,2,LentesdeCámara,LentesdeC&aacute;mara
299,2,MacroExtensiónTubos,MacroExtensi&oacute;nTubos
300,2,Visores,Visores
293,2,LEDVideoLuces,LEDVideoLuces
285,2,FlashesSpeedlites,FlashesSpeedlites
286,2,RinglightFlashes,RinglightFlashes
287,2,Difusores,Difusores
288,2,FlashDisparadores,FlashDisparadores
289,2,CablesdeFlash,CablesdeFlash
290,2,ZapatadelFlash,ZapatadelFlash
378,2,LEDSubacuáticoLuces,LEDSubacu&aacute;ticoLuces
394,2,LucesdeTecho,LucesdeTecho
397,2,Downlights,Downlights
398,2,Candelabros,L&aacute;mparasdePared
399,2,LámparasdeMesa,L&aacute;mparasdeMesa
401,2,LámparasaPie,L&aacute;mparasaPie
403,2,CandelabroCristal,CandelabroCristal
404,2,Focos,Focos
406,2,VentiladoresdeTecho,VentiladoresdeTecho
407,2,GrilleLámparas,GrilleL&aacute;mparas
1014,2,JoyasExhibiciónPuesto,JoyasExhibici&oacute;nPuesto
411,2,Floodlights,Floodlights
412,2,IluminacióndePaisaje,Iluminaci&oacute;ndePaisaje
413,2,IluminacióndePaisaje,L&aacute;mparasExterioresdePared
414,2,LucesSubacuáticas,LucesSubacu&aacute;ticas
415,2,LucesdelaCalle,LucesdelaCalle
417,2,LucesdeCésped,LucesdeC&eacute;sped
418,2,Linternas,Linternas
148,2,Tenis&Otros,Tenis&amp;Otros
421,2,TirasLED,TirasLED
422,2,TirasLED,EfectodeLucesdeEscenario
423,2,LucesdeNoche,LucesdeNoche
424,2,LEDCadena,LEDCadena
425,2,LámparasSolaresLED,L&aacute;mparasSolaresLED
427,2,LucesFibraÓpticas,LucesFibra&Oacute;pticas
428,2,LinternasLáser,LinternasL&aacute;ser
429,2,Linternas,Linternas
1249,2,TV,Película&ModelosdePersonajes,TV,Pel&iacute;cula&amp;ModelosdePersonajes
430,2,LucesNegocio,LucesNegocio
432,2,LucesPublicidad,LucesPublicidad
433,2,LucesFibraÓpticas,LucesFibra&Oacute;pticas
434,2,LinternasLáser,LinternasL&aacute;ser
435,2,IluminaciónProfesional,Iluminaci&oacute;nProfesional
149,2,Badminton&Otros,Badminton&amp;Otros
437,2,Escenario&DJIluminaciónEfecto,Escenario&amp;DJIluminaci&oacute;nEfecto
439,2,CrecerLuces,CrecerLuces
440,2,LucesdeEmergencia,LucesdeEmergencia
441,2,IndicatorLights,LucesIndicadoras
442,2,LucesFotográficas,LucesFotogr&aacute;ficas
443,2,LámparasdePolimerizaciónUVGEL,L&aacute;mparasdePolimerizaci&oacute;nUVGEL
445,2,TransformadoresdeIluminación,TransformadoresdeIluminaci&oacute;n
446,2,ControladoresRGB,ControladoresRGB
1283,2,Cometas&Accesorios,CometasyAccesorios
449,2,Conectores,Conectores
150,2,Golf&Otros,Golf&amp;Otros
133,2,GafasdeSol,GafasdeSol
134,2,GafasparaPiscina,GafasparaPiscina
135,2,Buceo,Buceo
136,2,Bañadores,Ba&ntilde;adores
137,2,Máscara&TubodeBuceo,M&aacute;scara&amp;Tubode&nbsp;<spanstyle="font-size:13.3333339691162px;line-height:23.1111106872559px;">Buceo&nbsp;</span>
138,2,Surfing&ExcursiónenBarco,Surfing&amp;Excursi&oacute;nenBarco
139,2,GorrosdeNadar,GorrosdeNadar
141,2,CascosdeEsquí,CascosdeEsqu&iacute;&nbsp;
142,2,GafasdeEsquí,GafasdeEsqu&iacute;
143,2,Guantes,Guantes
144,2,Sombreros&Bufandas,Sombreros&amp;Bufandas
145,2,EquipodeEsquí,EquipodeEsqu&iacute;&nbsp;
146,2,Crampones,Crampones
127,2,GuantesdeCulturismo,GuantesdeCulturismo
128,2,CuerdadeSaltar,CuerdadeSaltar
129,2,LosdesarrolladoresMuñeca,LosdesarrolladoresMu&ntilde;eca
130,2,ParquesdeDiversiones,ParquesdeDiversiones
1302,2,Video&Audio,Video&Audio
1322,2,Radios,Radios
1348,2,AVCables&Adapters,AdaptadoresWii
1164,2,MTMotores,MTMotores
1165,2,GTMotores,GTMotores
1167,2,BLMotores,BLMotores
1168,2,CFMotores,CFMotores
1170,2,EMAXESC,EMAXESC
1171,2,EMAXOtrasPiezas,EMAXOtrasPiezas
1021,2,Limpieza&Organización,Limpieza&amp;Organizaci&oacute;n
1175,2,CocheJuguetes,CocheJuguetes
1177,2,BarcoJuguetes,BarcoJuguetes
1178,2,PiezasdeBarcoJuguetes,PiezasdeBarcoJuguetes
1179,2,OtrosJuguetes,OtrosJuguetes
1182,2,FPVCardán,FPVCard&aacute;n
1022,2,TempCalentadorPegamentoPistola,TempCalentador&nbsp;<spanstyle="font-size:12.7272720336914px;line-height:18.9090900421143px;">Pegamento&nbsp;</span><spanstyle="font-size:12.7272720336914px;line-height:18.9090900421143px;">Pistola&nbsp;</span>
1189,2,MulticopterHélices,MulticopterH&eacute;lices
1191,2,MulticopterPiezasElectrónicas,MulticopterPiezasElectr&oacute;nicas&nbsp;
1024,2,Gafas,Gafas
1199,2,CocheRueda,CocheRueda
1301,2,AccesoriosparaXboxOne,AccesoriosparaXboxUn
1031,2,ArtículosdeOtrasVacaciones,Art&iacute;culosdeOtrasVacaciones
1049,2,RopadePerro,RopadePerro&nbsp;
1050,2,Collares,Collares
1037,2,IPCámaras,IPC&aacute;maras
1040,2,PuertaAcceso&Timbre,PuertaAcceso&amp;Timbre
1041,2,Cámara&ReceptorInalámbrica,C&aacute;mara&amp;ReceptorInal&aacute;mbrica
1042,2,RadiodeDosVías,RadiodeDosV&iacute;as
1043,2,VideoMonitor,VideoMonitor
1044,2,IncendioSeguridad,<spanstyle="font-size:12.7272720336914px;line-height:18.9090900421143px;">&nbsp;Incendio&nbsp;</span><spanstyle="font-size:12.7272720336914px;line-height:18.9090900421143px;">Seguridad&nbsp;</span>
1045,2,KitsdePrimerosAuxilios&EquiposdeProtección,<spanstyle="font-size:12.7272720336914px;line-height:18.9090900421143px;">KitsdePrimerosAuxilios&amp;EquiposdeProtecci&oacute;n</span><br/>\r+
1046,2,DefensaPersonalEquipo,<spanstyle="font-size:12.7272720336914px;line-height:18.9090900421143px;">DefensaPersonalEquipo</span>
1047,2,AlarmasSeguridad&Candado,AlarmasSeguridad&amp;Candado
1033,2,EquipodeBebé,EquipodeBeb&eacute;
870,2,Tops&Chalecos,Tops&amp;Chalecos
872,2,MediasyPolainas,MediasyPolainas
1309,2,ReceptoresdeSatélite,ReceptoresdeSat&eacute;lite
1311,2,ReceptoresdeBluetooth,ReceptoresBluetooth
1305,2,AndroidReproductordeTelevisor,AndroidReproductordeTelevisor
888,2,PrendasdeVestir,<spanstyle="font-size:13.3333339691162px;line-height:23.1111106872559px;">PrendasdeVestir</span>
1310,2,AccesoriosdeTelevisor,AccesoriosparaTV
1312,2,TransmisoresdeBluetooth,Transmisoresde&nbsp;Bluetooth&reg;
1313,2,DVBset-topCaja,DVBset-topCaja
1314,2,ReproductoresdeMP3MP4&MP5,MP3MP4yMP5players
1315,2,ReproductoresdeBlu-ray,ReproductordeBlu-ray
1317,2,ReceptoresDigitalesdeMedia,ReceptoresDigitalesdeMedia
1318,2,ReproductoreMediaHDD,ReproductoreMediaHDD
1319,2,OtrosreproductoresdevídeoMultimedia,Otrosreproductoresdev&iacute;deoMultimedia
1340,2,A/VAccesoriosAdaptadores&Cables,CablesdeAudio&amp;Connecoors
1341,2,CablesdeAudio&Connectores,VideoSplitter&amp;Switches
1342,2,ShuntsdeVideo&Interruptores,CablesyadaptadoresHDMI
1344,2,Toslink/ÓpticosCables&Adaptadores,S-VideoCablesyadaptadores
1345,2,VGACables&Adaptadores,CablesyadaptadoresDVI
1346,2,S-VideoCables&Adaptadores,AVCablesyadaptadores
1347,2,DVICables&Adaptadores,DPConectoresyadaptadores
1349,2,DPConnectores&Adaptadores,Colecci&oacute;ndevideosde
1350,2,WiiAdaptadores,WiiAdapters
1331,2,Miniproyectores,CasaProyectoresLED
1332,2,LEDProyectoresDomésticos,ProyectoresDLP
1333,2,DLPProyectores,ProyectorInteligente
1335,2,AccesoriosdeProyector,Gafas3D&amp;VideoGafas
1321,2,Minialtavoces,Mini-altavoces
1323,2,ReproductoresdeCD&Grabadoras,ReproductoresdeCDygrabadoras
1324,2,MicrófonosparaKaraoke,Micr&oacute;fonoparaKaraoke
1017,2,JoyasBricolaje,JoyasBricolaje&nbsp;
1327,2,CambiadordeVoz,AltavocesparaCasa
1328,2,Altavocesdomésticas,ReproductordeKaraokeparaPC/Tel&eacute;fono
1329,2,ReproductoresdeKaraokeparaPC/Phone,ReproductoresdeKaraokeparaPC
1338,2,Video3DGafasdeInteligencia,VideoGafasVirtuales
1192,2,MulticopterOtherParts,Avión
1169,2,EMAXServo,EMAXServo
1176,2,PiezasdeCocheJuguetes,PiezasdeCocheJuguetes
1181,2,ImagenTransmisión,ImagenTransmisi&oacute;n
1183,2,OtrasPiezasdeFPV,OtrasPiezasdeFPV&nbsp;
1185,2,MandodeVuelo,MandodeVuelo
1026,2,AparatosparaOtrosEstilosdeVida,AparatosparaOtrosEstilosdeVida
1193,2,Avión,Avi&oacute;n&nbsp;
