clistingid,iwebsiteid,csku,istatus,dnewformdate,dnewtodate,bspecial,cvideoaddress,iqty,fprice,fweight,bmultiattribute,cparentsku,bclearstocks,bfeatured,bnew,bhot,bvisible,bpulish,ccreateuser,dcreatedate
995e6fd8-d8c9-1004-8a97-438cca05a146,1,PA174W,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.8479,22,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
995f3328-d8c9-1004-8a97-438cca05a146,1,PA154,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,139.725,168,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99606ba8-d8c9-1004-8a97-438cca05a146,1,PA68,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,72.297,223,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99617d18-d8c9-1004-8a97-438cca05a146,1,TAUS52,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.52,200,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
996267dc-d8c9-1004-8a97-438cca05a146,1,LCH-9,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,6.075,90,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99632b2c-d8c9-1004-8a97-438cca05a146,1,CLA-60,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,7.29,128,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9963ee7c-d8c9-1004-8a97-438cca05a146,1,TMSJ13,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.916,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9964d8dc-d8c9-1004-8a97-438cca05a146,1,TMSJ12,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.736,50,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99659c2c-d8c9-1004-8a97-438cca05a146,1,TMSJ11,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.7338,51,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9966868c-d8c9-1004-8a97-438cca05a146,1,TMSJ10,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.7338,51,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
996722cc-d8c9-1004-8a97-438cca05a146,1,TMCZ03,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.43,80,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9967e61c-d8c9-1004-8a97-438cca05a146,1,TMCZ02,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.412,70,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9968825c-d8c9-1004-8a97-438cca05a146,1,TMCZ01,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.052,50,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
996945ac-d8c9-1004-8a97-438cca05a146,1,P168CH,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,8.505,90,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
996aa5a0-d8c9-1004-8a97-438cca05a146,1,TMSJ01,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,11.115,280,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
996b9000-d8c9-1004-8a97-438cca05a146,1,AC007,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.52,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
996c5350-d8c9-1004-8a97-438cca05a146,1,AC006,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,6.075,100,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
996cef90-d8c9-1004-8a97-438cca05a146,1,AC005,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.8,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
996db2e0-d8c9-1004-8a97-438cca05a146,1,AC004,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.93,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
996e7630-d8c9-1004-8a97-438cca05a146,1,AC003,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,5.607,110,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
996f3980-d8c9-1004-8a97-438cca05a146,1,YX-1809,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.672,100,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
996ffcd0-d8c9-1004-8a97-438cca05a146,1,AC-5,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.745,135,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9970c020-d8c9-1004-8a97-438cca05a146,1,AC-4,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.646,70,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99715c60-d8c9-1004-8a97-438cca05a146,1,TMUC01,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.6609,95,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99721fb0-d8c9-1004-8a97-438cca05a146,1,PA1089,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,3.63,40,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9972e300-d8c9-1004-8a97-438cca05a146,1,PA1075,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.566,20,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9973a650-d8c9-1004-8a97-438cca05a146,1,PA1073,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.592,70,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99744290-d8c9-1004-8a97-438cca05a146,1,PA1022,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.15,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
997505e0-d8c9-1004-8a97-438cca05a146,1,PA1021,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.15,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9975c994-d8c9-1004-8a97-438cca05a146,1,PA1020,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.15,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
997665d4-d8c9-1004-8a97-438cca05a146,1,PA1016,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.935,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99772924-d8c9-1004-8a97-438cca05a146,1,PA1015,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.935,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9977ec74-d8c9-1004-8a97-438cca05a146,1,PA1014,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.9319,60,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
997888b4-d8c9-1004-8a97-438cca05a146,1,PA1017,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.48,40,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99797314-d8c9-1004-8a97-438cca05a146,1,PA1013,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.421,60,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
997a5d74-d8c9-1004-8a97-438cca05a146,1,TMPH007T,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,4.8479,40,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
997b20c4-d8c9-1004-8a97-438cca05a146,1,PA25,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.27,40,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
997be414-d8c9-1004-8a97-438cca05a146,1,PA20,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.7,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
997ca764-d8c9-1004-8a97-438cca05a146,1,PA19,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.7,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
997d6ab4-d8c9-1004-8a97-438cca05a146,1,PA18,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.421,30,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
997e2e04-d8c9-1004-8a97-438cca05a146,1,N93,1,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.69,40,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
997ef154-d8c9-1004-8a97-438cca05a146,1,N91,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.4179,40,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
997fdbb4-d8c9-1004-8a97-438cca05a146,1,N90,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.4179,50,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9980c614-d8c9-1004-8a97-438cca05a146,1,N70,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.43,50,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99816254-d8c9-1004-8a97-438cca05a146,1,PA1066Y,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.4179,40,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99822608-d8c9-1004-8a97-438cca05a146,1,PA1066RP,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.4179,40,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9982e958-d8c9-1004-8a97-438cca05a146,1,PA1066BL,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.4179,40,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9983aca8-d8c9-1004-8a97-438cca05a146,1,PA1066B,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.4179,40,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99849708-d8c9-1004-8a97-438cca05a146,1,PA1067B,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.5674,40,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99853348-d8c9-1004-8a97-438cca05a146,1,PA1065Y,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.4179,40,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9985f698-d8c9-1004-8a97-438cca05a146,1,PA1065BL,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.4179,40,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99870808-d8c9-1004-8a97-438cca05a146,1,PA1065B,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.4179,40,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9987a448-d8c9-1004-8a97-438cca05a146,1,PA1064R,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.4179,40,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99886798-d8c9-1004-8a97-438cca05a146,1,PA1064GR,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.4179,40,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
998903d8-d8c9-1004-8a97-438cca05a146,1,PA1064B,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.674,40,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
9989c728-d8c9-1004-8a97-438cca05a146,1,PA618,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
998a8a78-d8c9-1004-8a97-438cca05a146,1,PA617,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
998b4dc8-d8c9-1004-8a97-438cca05a146,1,PA616,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
998c1118-d8c9-1004-8a97-438cca05a146,1,PA615,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
998cb71c-d8c9-1004-8a97-438cca05a146,1,PA614,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
998d7e54-d8c9-1004-8a97-438cca05a146,1,PA613,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
998e1db4-d8c9-1004-8a97-438cca05a146,1,PA612,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
998ee4ec-d8c9-1004-8a97-438cca05a146,1,PA611,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
998fac24-d8c9-1004-8a97-438cca05a146,1,PA610,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99904864-d8c9-1004-8a97-438cca05a146,1,PA609,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99910bb4-d8c9-1004-8a97-438cca05a146,1,PA608,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9991a59c-d8c9-1004-8a97-438cca05a146,1,PA607,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.052,25,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
99926504-d8c9-1004-8a97-438cca05a146,1,PA606,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9993246c-d8c9-1004-8a97-438cca05a146,1,PA605,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9993e3d4-d8c9-1004-8a97-438cca05a146,1,PA604,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99948528-d8c9-1004-8a97-438cca05a146,1,PA603,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99954684-d8c9-1004-8a97-438cca05a146,1,PA602,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9995e580-d8c9-1004-8a97-438cca05a146,1,PA601,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9996cfe0-d8c9-1004-8a97-438cca05a146,1,PA600,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99979330-d8c9-1004-8a97-438cca05a146,1,PA599,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99985680-d8c9-1004-8a97-438cca05a146,1,PA598,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99991a34-d8c9-1004-8a97-438cca05a146,1,PA597,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
9999dd84-d8c9-1004-8a97-438cca05a146,1,PA596,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
999ac7e4-d8c9-1004-8a97-438cca05a146,1,PA595,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.422,25,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
999b8b34-d8c9-1004-8a97-438cca05a146,1,PA594,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,1.791,25,f,null,t,f,f,null,t,t,null,2014-12-03 00:00:00
999c7594-d8c9-1004-8a97-438cca05a146,1,PA593,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
999dae14-d8c9-1004-8a97-438cca05a146,1,PA592,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
999e9874-d8c9-1004-8a97-438cca05a146,1,PA590,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
999fd0f4-d8c9-1004-8a97-438cca05a146,1,PA589,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,20,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
99a09444-d8c9-1004-8a97-438cca05a146,1,PA588,2,2014-12-03 00:00:00,2015-12-03 00:00:00,null,null,1000,2.0534,25,f,null,t,null,f,null,t,t,null,2014-12-03 00:00:00
